"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","URL"
"573","Tres Sombreros De Copa N/c...","MIHURA, MIGUEL","VICENS VIVES",22190,0,0,160,"Tapa Blanda","https://www.linio.cl/p/tres-sombreros-de-copa-n-c-vckhnu"
"574","Don quijote de la mancha...","CERVANTES","VICENS VIVES",43790,0,0,1445,"Tapa Dura","https://www.linio.cl/p/don-quijote-de-la-mancha-vd5zke"
"575","Aprendiz De Detective N/c...","IRISH, WILLIAM","VICENS VIVES",22990,0,0,96,"Tapa Blanda","https://www.linio.cl/p/aprendiz-de-detective-n-c-vd5x9c"
"576","Los De Abajo. Colección Clásicos Hispa...","AZUELA, MARIANO","VICENS VIVES",24090,0,0,224,"Tapa Blanda","https://www.linio.cl/p/los-de-abajo-coleccio-n-cla-sicos-hispanicos-auxiliar-bup-vd5x9m"
"577","SUPERVIVIENTES - LONG, DAVID - LONG, DAV...","LONG, DAVID","VICENS VIVES",29290,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/supervivientes-long-david-long-david-vd5x9w"
"578","El Hombre Abeja. Coleccion Piñata....","STOCKTON, FRANK RICHARD","VICENS VIVES",18390,0,0,64,"Tapa Blanda","https://www.linio.cl/p/el-hombre-abeja-coleccion-pin-ata-vdrf5c"
"579","Bodas de sangre - GARCIA LORCA, FEDERICO...","GARCIA LORCA, FEDERICO","VICENS VIVES",24690,0,0,176,"Tapa Blanda","https://www.linio.cl/p/bodas-de-sangre-garcia-lorca-federico-garcia-lorca-federico-vdreg2"
"580","Pinocho - COLLODI, CARLO / SANCHEZ AGUIL...","COLLODI, CARLO / SANCHEZ AGUILAR, AGUSTI","VICENS VIVES",27090,0,0,160,"Tapa Blanda","https://www.linio.cl/p/pinocho-collodi-carlo-sanchez-aguilar-agusti-collodi-carlo-sanchez-aguilar-agusti-vecsgw"
"581","Sixto Seis Cenas (letra Manuscrita)...","MOORE, INGA","VICENS VIVES",22990,0,0,40,"Tapa Blanda","https://www.linio.cl/p/sixto-seis-cenas-letra-manuscrita--vecsh6"
"582","Poesia Española. Clasicos Hispanicos. M...","ANTON / SANCHEZ / TORREGROSA","VICENS VIVES",33190,0,0,464,"Tapa Blanda","https://www.linio.cl/p/poesia-espan-ola-clasicos-hispanicos-material-auxiliar-vecu1u"
"583","El arca de las letras 1...","REVIEJO, CARLOS","VICENS VIVES",18490,0,0,32,"Tapa Blanda","https://www.linio.cl/p/el-arca-de-las-letras-1-veyadq"
"584","EL DRAGÓN BONDADOSO - GRAHAME, KENNETH...","GRAHAME, KENNETH","VICENS VIVES",22990,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-drago-n-bondadoso-grahame-kenneth-grahame-kenneth-vey82o"
"585","Rafa La Garza Y Tono El Zorro...","TICHIT, LAURENCE","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/rafa-la-garza-y-tono-el-zorro-vey82y"
"586","El molinero y los ratones...","YEOMAN, JOHN","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/el-molinero-y-los-ratones-wx4qeo"
"587","ADE QUE COLOR ERES (VVKIDS)...","GAZZOLA, RONNY","VICENS VIVES",22890,0,0,12,"Tapa Dura","https://www.linio.cl/p/ade-que-color-eres-vvkids--wx4qf8"
"588","EL CHINITO Y EL DRAGON VOLADOR 15...","GAZZOLA, RONNY","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-chinito-y-el-dragon-volador-15-wx4o4q"
"589","No Me Gusta Leer - Piñata...","MARSHALL, RITA","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/no-me-gusta-leer-pin-ata-wx4o50"
"590","El cuervo irisado - HOWARTH, NAOMI - HOW...","HOWARTH, NAOMI","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/el-cuervo-irisado-howarth-naomi-howarth-naomi-wxq60g"
"591","Madame bovary cartone...","FLAUVERT, GUSTAVE","VICENS VIVES",53790,0,0,416,"Tapa Dura","https://www.linio.cl/p/madame-bovary-cartone-wxq60q"
"592","ANIMALES SALVAJES. MI PRIMER LIBRO PUZLE...","BARUZZI, AGNESE","VICENS VIVES",22890,0,0,12,"Tapa Dura","https://www.linio.cl/p/animales-salvajes-mi-primer-libro-puzle-vvkids--wxq610"
"593","La Dama Del Alba N/c...","CASONA, ALEJANDRO","VICENS VIVES",22190,0,0,176,"Tapa Blanda","https://www.linio.cl/p/la-dama-del-alba-n-c-wxq3qs"
"594","Colmillo blanco - LONDON, JACK - LONDON,...","LONDON, JACK","VICENS VIVES",33190,0,0,328,"Tapa Blanda","https://www.linio.cl/p/colmillo-blanco-london-jack-london-jack-wyblm8"
"595","LA GALAXIA EXTERIOR - VV.AA - VV.AA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/la-galaxia-exterior-vvaa-vvaa-wyx18k"
"596","EL REINO DE COLOR MARRÓN...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-reino-de-color-marro-n-wyx18u"
"597","EL BUZO ZACARIAS - VV.AA - VV.AA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-buzo-zacarias-vvaa-vvaa-wziguc"
"598","EL OGRO GREGORIO Y LA GRANJERA GLORIA GR...","AAVV","VICENS VIVES",11490,0,0,23,"Tapa Blanda","https://www.linio.cl/p/el-ogro-gregorio-y-la-granjera-gloria-gr-gl-letra-ligada-cuentaletras-wzigum"
"599","Anaconda Y Otros Cuentos De La Selva. Ma...","QUIROGA, HORACIO","VICENS VIVES",22990,0,0,144,"Tapa Blanda","https://www.linio.cl/p/anaconda-y-otros-cuentos-de-la-selva-material-wziejk"
"600","Marco Polo (biografias)...","QUIROGA, HORACIO","VICENS VIVES",22990,0,0,72,"Tapa Blanda","https://www.linio.cl/p/marco-polo-biografias--wziek4"
"601","La Celestina - Clasicos Adaptados N/c...","ROJAS, FERNANDO","VICENS VIVES",38790,0,0,256,"Tapa Blanda","https://www.linio.cl/p/la-celestina-clasicos-adaptados-n-c-wzig4i"
"602","LA PAYASA YOLANDA - VV.AA - VV.AA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/la-payasa-yolanda-vvaa-vvaa-x03wg4"
"603","Shakespeare.Vida y obra de un escritor g...","VV.AA","VICENS VIVES",22990,0,0,114,"Tapa Blanda","https://www.linio.cl/p/shakespearevida-y-obra-de-un-escritor-genial-x03wge"
"604","Arroyo Claro Fuente Serena...","VV.AA","VICENS VIVES",28800,0,0,128,"Tapa Blanda","https://www.linio.cl/p/arroyo-claro-fuente-serena-x03u5c"
"605","Relatos Fantasticos N/c...","VARIOS","VICENS VIVES",25090,0,0,240,"Tapa Blanda","https://www.linio.cl/p/relatos-fantasticos-n-c-x0p9re"
"606","ANNA FRANK LA MEMORIA DEL HOLOCAUSTO 7 C...","ALONSO, EDUARDO (ADAPTACION)","VICENS VIVES",29290,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/anna-frank-la-memoria-del-holocausto-7-cucan-a-biografias-x0p9ro"
"607","Juanillo Y Las Habichuelas Magicas...","NESBIT, EDITH","VICENS VIVES",20190,0,0,64,"Tapa Blanda","https://www.linio.cl/p/juanillo-y-las-habichuelas-magicas-x1arn4"
"608","Elmer-piñata - MCKEE, DAVID - MCKEE, DA...","MCKEE, DAVID","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/elmer-pin-ata-mckee-david-mckee-david-x1apd6"
"609","Rinconete Y Cortadillo Y Otras Novelas E...","CERVANTES, M.","VICENS VIVES",36990,0,0,176,"Tapa Blanda","https://www.linio.cl/p/rinconete-y-cortadillo-y-otras-novelas-ejemplares-x1aqxu"
"610","Nuestra Natacha. Material Auxiliar. Educ...","CASONA, ALEJANDRO","VICENS VIVES",28490,0,0,192,"Tapa Blanda","https://www.linio.cl/p/nuestra-natacha-material-auxiliar-educacion-x1w78w"
"611","El Iris Magico. Material Auxiliar. Educa...","JIMENEZ, JUAN RAMON","VICENS VIVES",22990,0,0,128,"Tapa Blanda","https://www.linio.cl/p/el-iris-magico-material-auxiliar-educacion-primaria-x1w4yo"
"612","Flora Y Tecla (letra Manuscrita)...","SUMMERS, KATE","VICENS VIVES",22990,0,0,40,"Tapa Blanda","https://www.linio.cl/p/flora-y-tecla-letra-manuscrita--x1w4yy"
"613","Mis Amigos Los Piratas (letra Manuscrita...","LONG, M.","VICENS VIVES",18390,0,0,48,"Tapa Blanda","https://www.linio.cl/p/mis-amigos-los-piratas-letra-manuscrita--x2hmvi"
"614","Mis Amigos Los Piratas...","LONG, MELINDA","VICENS VIVES",18390,0,0,48,"Tapa Blanda","https://www.linio.cl/p/mis-amigos-los-piratas-x2hkkq"
"615","LA TRAMPA DE LA INGENIOSA DARA...","FLANAGAN, LIZ","VICENS VIVES",18390,0,0,56,"Tapa Blanda","https://www.linio.cl/p/la-trampa-de-la-ingeniosa-dara-x2hm5e"
"616","Ritual de los Musgrave y otros relatos...","CONAN-DOYLE, SIR ARTHUR","VICENS VIVES",26290,0,0,232,"Tapa Blanda","https://www.linio.cl/p/ritual-de-los-musgrave-y-otros-relatos-yko2wg"
"617","La Metamorfosis N/c - KAFKA, FRANZ - KAF...","KAFKA, FRANZ","VICENS VIVES",24190,0,0,160,"Tapa Blanda","https://www.linio.cl/p/la-metamorfosis-n-c-kafka-franz-kafka-franz-yko0mi"
"618","Sixto Seis Cenas - MOORE, INGA - MOORE,...","MOORE, INGA","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/sixto-seis-cenas-moore-inga-moore-inga-yko0ms"
"619","Ciudad de lobos azules...","VIALE, MARCO","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/ciudad-de-lobos-azules-yl9ii8"
"620","¿QUIERO ALGO NUEVO! - KESELMAN, GABRIEL...","KESELMAN, GABRIELA","VICENS VIVES",18390,0,0,39,"Tapa Blanda","https://www.linio.cl/p/-quiero-algo-nuevo-keselman-gabriela-keselman-gabriela-yluy4k"
"621","Robinson Crusoe - Cucaña N/c...","DEFOE, DANIEL/ADAPTACION:ALONSO, EDUARDO","VICENS VIVES",22990,0,0,144,"Tapa Blanda","https://www.linio.cl/p/robinson-crusoe-cucan-a-n-c-yluvts"
"622","Las Aventuras De Ulises N/c...","SUTCLIFF, ROSEMARY","VICENS VIVES",36990,0,0,176,"Tapa Blanda","https://www.linio.cl/p/las-aventuras-de-ulises-n-c-yluxeq"
"623","El Cid N/c -  - VICENS VIVES...","SUTCLIFF, ROSEMARY","VICENS VIVES",36990,0,0,242,"Tapa Blanda","https://www.linio.cl/p/el-cid-n-c-vicens-vives-ymgbfu"
"624","EL CONCURSO LETRAS (CR,CL) LETRA LIGADA...","AAVV","VICENS VIVES",11490,0,0,23,"Tapa Blanda","https://www.linio.cl/p/el-concurso-letras-cr-cl-letra-ligada-cuentaletras-2-yn1tce"
"625","Scott Y Amundsen - HAO / FULLA - HAO / F...","HAO / FULLA","VICENS VIVES",22990,0,0,80,"Tapa Blanda","https://www.linio.cl/p/scott-y-amundsen-hao-fulla-hao-fulla-yn1r1w"
"626","Kim. Material Auxiliar. Educacion Primar...","KIPLING, RUDYARD","VICENS VIVES",29790,0,0,192,"Tapa Blanda","https://www.linio.cl/p/kim-material-auxiliar-educacion-primaria-yn1sma"
"627","La Celestina. Coleccion Clasicos Hispani...","ROJAS, FERNANDO","VICENS VIVES",32690,0,0,464,"Tapa Blanda","https://www.linio.cl/p/la-celestina-coleccion-clasicos-hispanicos-auxiliar-bup-ynn6ne"
"628","EL BAILE DE LOS FANTASMAS Y OTROS CUENTO...","PIROTTA, S.","VICENS VIVES",22990,0,0,108,"Tapa Blanda","https://www.linio.cl/p/el-baile-de-los-fantasmas-y-otros-cuentos-escalofriantes-you3fc"
"629","La Busca (clasicos Hispanicos...","BAROJA, PIO","VICENS VIVES",30790,0,0,352,"Tapa Blanda","https://www.linio.cl/p/la-busca-clasicos-hispanicos-you3fm"
"630","Mitos Griegos (cucaña)...","ANGELIDOU, MARIA / TRISTAN, MIGUEL","VICENS VIVES",22990,0,0,128,"Tapa Blanda","https://www.linio.cl/p/mitos-griegos-cucan-a--ypfhgg"
"631","Otra Vez Don Quijote...","SANCHEZ, AGUSTIN","VICENS VIVES",22190,0,0,144,"Tapa Blanda","https://www.linio.cl/p/otra-vez-don-quijote-ypfhgq"
"632","9. Don Quijote de La Mancha...","CERVANTES .ADAPTACION EDUARDO ALONSO","VICENS VIVES",47590,0,0,472,"Tapa Blanda","https://www.linio.cl/p/9-don-quijote-de-la-mancha-yq0x28"
"633","La Llamada De Lo Salvaje. Material Auxil...","LONDON, JACK","VICENS VIVES",24190,0,0,224,"Tapa Blanda","https://www.linio.cl/p/la-llamada-de-lo-salvaje-material-auxiliar-yq0x2i"
"634","Escape De Asylum (Asylum #0.5)...","Madeleine Roux","Vergara & Riba",12000,0,0,339,"Tapa Blanda","https://www.linio.cl/p/escape-de-asylum-asylum-05--jsqr90"
"635","Mi gran y catastrófico debut...","Jonah Lisa Dyer","ZIG ZAG",10290,0,0,432,"Tapa Blanda","https://www.linio.cl/p/mi-gran-y-catastro-fico-debut-n11ri0"
"636","Cartas A Los Perdidos...","Brigid Kemmerer","Vergara y Riba",12000,0,0,560,"Tapa Blanda","https://www.linio.cl/p/cartas-a-los-perdidos-orj2u0"
"637","Por Trece Razones Libro...","Jay Asher","Vergara Y Riba",12900,0,0,368,"Tapa Blanda","https://www.linio.cl/p/por-trece-razones-libro-qd9qjy"
"638","Si El Amor Es Un Canto De Sirena...","Esther Sanz","V&R Editoras",10000,0,0,320,"Tapa Blanda","https://www.linio.cl/p/si-el-amor-es-un-canto-de-sirena-s0t31q"
"639","Unos y ceros (2 El mirador)...","Dan Wells","ZIG ZAG",11290,0,0,576,"Tapa Blanda","https://www.linio.cl/p/unos-y-ceros-2-el-mirador--yl7rco"
"640","Sadie...","Courtney Summers","Vergara Y Riba",12990,0,0,344,"Tapa Blanda","https://www.linio.cl/p/sadie-yolez1"
"641","No Sabes Mi Nombre...","Orlando, Kristen","Vergara Y Riba",12000,0,0,328,"Tapa Blanda","https://www.linio.cl/p/no-sabes-mi-nombre-oprpy8"
"642","Final de Nuestra Historia...","Haston, Meg","Vergara Y Riba",12000,0,0,312,"Tapa Blanda","https://www.linio.cl/p/final-de-nuestra-historia-vbboce"
"643","Que Yo Sea Yo Es Exactamente Tan Loco Co...","Hasak Lowy Todd","Empresa Editora Zig Zag SA",12190,0,0,504,NA,"https://www.linio.cl/p/que-yo-sea-yo-es-exactamente-tan-loco-como-que-tu-seas-tu-n4ape5"
"644","Paperweight ¿Cual Es El Peso De La Culp...","Meg Haston","Vergara Y Riba",12900,0,0,336,"Tapa Blanda","https://www.linio.cl/p/paperweight-cual-es-el-peso-de-la-culpa--oqx8kg"
"645","LA SELVA - ROBSON, KIRSTEEN...","ROBSON, KIRSTEEN","USBORNE",25190,0,0,32,"Tapa Blanda","https://www.linio.cl/p/la-selva-robson-kirsteen-jq18cy"
"646","A RITMO DE BATERÍA - TAPLIN, SAM...","TAPLIN, SAM","USBORNE",37990,0,0,18,"Tapa Blanda","https://www.linio.cl/p/a-ritmo-de-bateri-a-taplin-sam-jqmnyq"
"647","MELODÍAS PARA DORMIR - TAPLIN, SAM...","TAPLIN, SAM","USBORNE",31090,0,0,10,"Tapa Blanda","https://www.linio.cl/p/melodi-as-para-dormir-taplin-sam-jr83ki"
"648","CENICIENTA - VV.AA. - USBORNE...","VV.AA.","USBORNE",22890,0,0,14,"Tapa Blanda","https://www.linio.cl/p/cenicienta-vvaa-usborne-jrtj6a"
"649","ESTE NO ES MI MONSTRUO - VV.AA....","VV.AA.","USBORNE",18290,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/este-no-es-mi-monstruo-vvaa-jtltzc"
"650","ESTE NO ES MI LEON - WATT, FIONA...","WATT, FIONA","USBORNE",18290,0,0,NA,NA,"https://www.linio.cl/p/este-no-es-mi-leon-watt-fiona-ju79l4"
"651","Mi primer libro de tela azul - WATT, FIO...","WATT, FIONA","USBORNE",22890,0,0,10,"Tapa Blanda","https://www.linio.cl/p/mi-primer-libro-de-tela-azul-watt-fiona-ju79le"
"652","YO ME PREGUNTO... EL ARTE - DAYNES, KATI...","DAYNES, KATIE","USBORNE",28790,0,0,14,NA,"https://www.linio.cl/p/yo-me-pregunto-el-arte-daynes-katie-lcdpn6"
"653","1001 COSAS QUE BUSCAR EN EL MAR - DAYNES...","DAYNES, KATIE","USBORNE",20590,0,0,40,"Tapa Blanda","https://www.linio.cl/p/1001-cosas-que-buscar-en-el-mar-daynes-katie-lcz58y"
"654","Yo me pregunto - DAYNES, KATIE...","DAYNES, KATIE","USBORNE",28790,0,0,14,"Tapa Blanda","https://www.linio.cl/p/yo-me-pregunto-daynes-katie-lcz598"
"655","Que esta pasando chicas - MEREDITH, SUSA...","MEREDITH, SUSAN","USBORNE",17290,0,0,48,"Tapa Blanda","https://www.linio.cl/p/que-esta-pasando-chicas-meredith-susan-ldkkv0"
"656","BANDERAS DEL MUNDO PARA COLOREAR - MERED...","MEREDITH, SUSAN","USBORNE",14990,0,0,48,"Tapa Blanda","https://www.linio.cl/p/banderas-del-mundo-para-colorear-meredith-susan-le60gi"
"657","GRAN ATLAS ILUSTRADO - BONE, EMILY...","BONE, EMILY","USBORNE",37990,0,0,40,"Tapa Blanda","https://www.linio.cl/p/gran-atlas-ilustrado-bone-emily-lfcvo2"
"658","CONSTRUYE TU CASTILLO - TUDHOPE, SIMON...","TUDHOPE, SIMON","USBORNE",68990,0,0,62,"Tapa Blanda","https://www.linio.cl/p/construye-tu-castillo-tudhope-simon-lgjqvm"
"659","UN DIBUJO PASO A PASO PARA CADA DÍA - H...","HILL, MICHAEL","USBORNE",25190,0,0,366,"Tapa Blanda","https://www.linio.cl/p/un-dibujo-paso-a-paso-para-cada-di-a-hill-michael-lh56he"
"660","ESTE NO ES MI FLAMENCO - VV.AA....","VV.AA.","USBORNE",18290,0,0,10,"Tapa Blanda","https://www.linio.cl/p/este-no-es-mi-flamenco-vvaa-lhqm2w"
"661","MIS PRIMERAS PALABRAS LOS ANIMALES - VV....","VV.AA.","USBORNE",13790,0,0,12,"Tapa Blanda","https://www.linio.cl/p/mis-primeras-palabras-los-animales-vvaa-mzx258"
"662","100 COSAS QUE SABER SOBRE LOS ALIMENTOS...","MARIANI, FEDERIC","USBORNE",28790,0,0,128,"Tapa Blanda","https://www.linio.cl/p/100-cosas-que-saber-sobre-los-alimentos-mariani-federic-n13xci"
"663","TARJETAS NÚMEROS - VV.AA....","VV.AA.","USBORNE",20590,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/tarjetas-nu-meros-vvaa-n1pcya"
"664","ANIMALES - WATT, FIONA...","WATT, FIONA","USBORNE",26490,0,0,64,"Tapa Blanda","https://www.linio.cl/p/animales-watt-fiona-n3hnrm"
"665","MI PRIMER LIBRO DE PASEO LA SELVA - VV.A...","VV.AA.","USBORNE",13690,0,0,8,"Tapa Blanda","https://www.linio.cl/p/mi-primer-libro-de-paseo-la-selva-vvaa-n433de"
"666","Caballeros - WHEATLEY, ABIGAIL...","WHEATLEY, ABIGAIL","USBORNE",13690,0,0,24,"Tapa Blanda","https://www.linio.cl/p/caballeros-wheatley-abigail-n4oiyw"
"667","El espacio - TUDHOPE, SIMON...","TUDHOPE, SIMON","USBORNE",13690,0,0,16,"Tapa Blanda","https://www.linio.cl/p/el-espacio-tudhope-simon-n4oiz6"
"668","Un hospital - VV.AA....","VV.AA.","USBORNE",22890,0,0,14,"Tapa Blanda","https://www.linio.cl/p/un-hospital-vvaa-n59yko"
"669","TRENES - WATT, FIONA...","WATT, FIONA","USBORNE",22890,0,0,10,"Tapa Blanda","https://www.linio.cl/p/trenes-watt-fiona-n59yky"
"670","Aprende a cocinar - VV.AA....","VV.AA.","USBORNE",43690,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/aprende-a-cocinar-vvaa-ongen0"
"671","APRENDO A SUMAR Y RESTAS - GREENWELL, JE...","GREENWELL, JESSICA","USBORNE",14990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/aprendo-a-sumar-y-restas-greenwell-jessica-oo1u8s"
"672","CURIOSIDADES DEL MUNDO - MACLAINE, JAMES...","MACLAINE, JAMES","USBORNE",29790,0,0,32,"Tapa Blanda","https://www.linio.cl/p/curiosidades-del-mundo-maclaine-james-op8pg2"
"673","MIS PRIMEROS TRAZOS - VV.AA....","VV.AA.","USBORNE",14990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/mis-primeros-trazos-vvaa-ormfv6"
"674","ASÍ SUENA EL BOSQUE - TAPLIN, SAM...","TAPLIN, SAM","USBORNE",31090,0,0,10,"Tapa Blanda","https://www.linio.cl/p/asi-suena-el-bosque-taplin-sam-qazr4i"
"675","El cuerpo - VV.AA. - USBORNE...","VV.AA.","USBORNE",13790,0,0,12,"Tapa Blanda","https://www.linio.cl/p/el-cuerpo-vvaa-usborne-qbl6qk"
"676","MIS PRIMERAS MELODIAS - TAPLIN, SAM...","TAPLIN, SAM","USBORNE",37990,0,0,22,"Tapa Blanda","https://www.linio.cl/p/mis-primeras-melodias-taplin-sam-qc6mc2"
"677","EL GRAN LIBRO DE LAS ESTRELLAS Y LOS PLA...","BONE, EMILY","USBORNE",26490,0,0,16,"Tapa Blanda","https://www.linio.cl/p/el-gran-libro-de-las-estrellas-y-los-planetas-bone-emily-qcs1xu"
"678","PAPIROFLEXIA - BOWMAN LUCY...","BOWMAN LUCY","USBORNE",20590,0,0,200,"Tapa Blanda","https://www.linio.cl/p/papiroflexia-bowman-lucy-qekcr6"
"679","ESTE NO ES MI PEREZOSO - WATT, FIONA...","WATT, FIONA","USBORNE",18290,0,0,10,"Tapa Blanda","https://www.linio.cl/p/este-no-es-mi-perezoso-watt-fiona-qfr7yg"
"680","50 ACTIVIDADES PARA HACER EN CASA - WATT...","WATT,FIONA","USBORNE",20590,0,0,104,"Tapa Dura","https://www.linio.cl/p/50-actividades-para-hacer-en-casa-watt-fiona-qfr7yq"
"681","POLÍTICA PARA PRINCIPIANTES - VV.AA....","VV.AA.","USBORNE",32090,0,0,127,"Tapa Blanda","https://www.linio.cl/p/poli-tica-para-principiantes-vvaa-ryj3ma"
"682","LOS COLORES - VV.AA....","VV.AA.","USBORNE",22890,0,0,6,"Tapa Blanda","https://www.linio.cl/p/los-colores-vvaa-ryj3mk"
"683","NUEVA YORK - MACLAINE, JAMES...","MACLAINE, JAMES","USBORNE",13690,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/nueva-york-maclaine-james-rz4j82"
"684","ASÍ SUENA LA NOCHE - TAPLIN, SAM...","TAPLIN, SAM","USBORNE",31090,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/asi-suena-la-noche-taplin-sam-rzpytu"
"685","PARIS - MACLAINE, JAMES...","MACLAINE, JAMES","USBORNE",13690,0,0,24,"Tapa Blanda","https://www.linio.cl/p/paris-maclaine-james-s0befm"
"686","LA BELLA DURMIENTE - MILBOURNE, ANNA...","MILBOURNE, ANNA","USBORNE",22890,0,0,14,"Tapa Blanda","https://www.linio.cl/p/la-bella-durmiente-milbourne-anna-s0wu1e"
"687","YO ME PREGUNTO NUESTRO MUNDO - DAYNES, K...","DAYNES, KATIE","USBORNE",28790,0,0,14,"Tapa Blanda","https://www.linio.cl/p/yo-me-pregunto-nuestro-mundo-daynes-katie-s1i9n6"
"688","MIS PRIMERAS PALABRAS - TAPLIN, SAM/BONN...","TAPLIN, SAM/BONN","USBORNE",29790,0,0,4,"Tapa Blanda","https://www.linio.cl/p/mis-primeras-palabras-taplin-sam-bonn-s2p4uq"
"689","ESTE NO ES MI ELEFANTE - WATT, FIONA...","WATT, FIONA","USBORNE",18290,0,0,10,"Tapa Blanda","https://www.linio.cl/p/este-no-es-mi-elefante-watt-fiona-s3akg8"
"690","CUENTOS ILUSTRADOS DE PIRATAS - VV.AA....","VV.AA.","USBORNE",37990,0,0,272,"Tapa Blanda","https://www.linio.cl/p/cuentos-ilustrados-de-piratas-vvaa-s3akgi"
"691","MIS PRIMEROS PASATIEMPOS - VV.AA....","VV.AA.","USBORNE",14990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/mis-primeros-pasatiempos-vvaa-s3w02a"
"692","EL GRAN LIBRO DE LOS ANIMALES - MASKELL,...","MASKELL, HAZEL","USBORNE",26490,0,0,16,"Tapa Blanda","https://www.linio.cl/p/el-gran-libro-de-los-animales-maskell-hazel-tm2g42"
"693","No te aburras nunca mas - JAMES, MACLAIN...","JAMES, MACLAINE","USBORNE",28790,0,0,128,"Tapa Blanda","https://www.linio.cl/p/no-te-aburras-nunca-mas-james-maclaine-tmnvpu"
"694","LA SELVA - WATT, FIONA...","WATT, FIONA","USBORNE",22890,0,0,10,"Tapa Blanda","https://www.linio.cl/p/la-selva-watt-fiona-tnuqxe"
"695","ASÍ SUENA LA GRANJA - TAPLIN, SAM...","TAPLIN, SAM","USBORNE",31090,0,0,10,"Tapa Blanda","https://www.linio.cl/p/asi-suena-la-granja-taplin-sam-tog6j6"
"696","ESCRIBO LOS NÚMEROS - GREENWELL, JESSI...","GREENWELL, JESSI","USBORNE",14990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/escribo-los-nu-meros-greenwell-jessi-tp1m4y"
"697","Vamos de vacaciones - KIRSTEEN, ROBSON...","KIRSTEEN, ROBSON","USBORNE",14990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/vamos-de-vacaciones-kirsteen-robson-tqtwya"
"698","El cuerpo humano - VV.AA....","VV.AA.","USBORNE",28790,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-cuerpo-humano-vvaa-trfck2"
"699","BICHITOS - KIRSTEEN - USBORNE...","KIRSTEEN","USBORNE",25190,0,0,32,"Tapa Blanda","https://www.linio.cl/p/bichitos-kirsteen-usborne-v9lslu"
"700","El mercado - VV.AA. - USBORNE...","VV.AA.","USBORNE",13690,0,0,16,"Tapa Blanda","https://www.linio.cl/p/el-mercado-vvaa-usborne-v9lsm4"
"701","Como funciona un ordenador - FRITH, ALEX...","FRITH, ALEX","USBORNE",22890,0,0,14,"Tapa Blanda","https://www.linio.cl/p/como-funciona-un-ordenador-frith-alex-vbe3f6"
"702","Bajo el mar - WATT, FIONA...","WATT, FIONA","USBORNE",20590,0,0,10,"Tapa Blanda","https://www.linio.cl/p/bajo-el-mar-watt-fiona-vdrtua"
"703","ESTE NO ES MI PERRITO - VV.AA....","VV.AA.","USBORNE",18290,0,0,10,"Tapa Blanda","https://www.linio.cl/p/este-no-es-mi-perrito-vvaa-veyp1k"
"704","Sonidos del castillo. Libro suena - VV.A...","VV.AA","USBORNE",31090,0,0,10,"Tapa Blanda","https://www.linio.cl/p/sonidos-del-castillo-libro-suena-vvaa-veyp1u"
"705","Bailarinas y muñecas - VV.AA....","VV.AA.","USBORNE",21890,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/bailarinas-y-mun-ecas-vvaa-wx553w"
"706","199 DINOSAURIOS Y ANIMALES PREHISTORICOS...","WATSON, HANNAH","USBORNE",13690,0,0,16,"Tapa Blanda","https://www.linio.cl/p/199-dinosaurios-y-animales-prehistoricos-watson-hannah-wxqkpe"
"707","LOS CASTILLOS - VV.AA....","VV.AA.","USBORNE",19590,0,0,14,"Tapa Blanda","https://www.linio.cl/p/los-castillos-vvaa-wyc0b6"
